2614684,Birth of the Dragon,2021,UK,"Action, Drama, Thriller",Yann Demange,99,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTg1NjE5Njg4M15BMl5BanBnXkFtZTgwMzEyODAzNDE@._V1_SX300.jpg,7
1038988,My Heroes Were Cowboys,2021,Spain,"Horror, Mystery, Thriller","Jaume Balagueró, Paco Plaza",78,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTcxNzI1NjY1N15BMl5BanBnXkFtZTcwODczOTM2Mg@@._V1_SX300.jpg,7
1649444,Nightbooks,2021,Spain,"Horror, Romance",Paco Plaza,80,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNDM3OTUzMTA1OF5BMl5BanBnXkFtZTcwNTkwMTE3Nw@@._V1_SX300.jpg,8
1649443,Schumacher,2021,Spain,"Action, Horror, Thriller",Jaume Balagueró,95,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BOTU3OTU2ODc5MF5BMl5BanBnXkFtZTgwNjY3MDY2MzE@._V1_SX300.jpg,6
2402751,A StoryBots Space Adventure,2021,Mexico,"Comedy, Musical",Teresa Suarez,88,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BOTU3OTU2ODc5MF5BMl5BanBnXkFtZTgwNjY3MDY2MzE@._V1_SX300.jpg,7
147800,King of Boys,2021,USA,"Comedy, Drama, Romance",Gil Junger,97,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTI4MzU5OTc2MF5BMl5BanBnXkFtZTYwNzQxMjc5._V1_SX300.jpg,7
3114132,You vs. Wild: Out Cold,2021,Spain,"Comedy, Drama, Romance",Carlos Marques-Marcet,99,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ1MDg0Mjg2NV5BMl5BanBnXkFtZTgwNjgyNjU3NTE@._V1_SX300.jpg,7
3346824,Little Singham - Black Shadow,2021,"Norway, Germany",Drama,Bent Hamer,93,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQxNjEyMzgwMl5BMl5BanBnXkFtZTgwOTY5MjE2MjE@._V1_SX300.jpg,7
50083,Tughlaq Durbar,2021,USA,"Crime, Drama",Sidney Lumet,96,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BODQwOTc5MDM2N15BMl5BanBnXkFtZTcwODQxNTEzNA@@._V1_SX300.jpg,9
2024544,Tughlaq Durbar (Telugu),2021,"USA, UK","Biography, Drama, History",Steve McQueen,134,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_SX300.jpg,9
1542344,Firedrake the Silver Dragon,2021,"USA, UK","Adventure, Biography, Drama",Danny Boyle,94,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTc2NjMzOTE3Ml5BMl5BanBnXkFtZTcwMDE0OTc5Mw@@._V1_SX300.jpg,10
337563,Kate,2021,USA,"Comedy, Fantasy, Romance",Gary Winick,98,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjA1MTI3ODEwNF5BMl5BanBnXkFtZTcwOTA4NDUyMQ@@._V1_SX300.jpg,8
2059171,Omo Ghetto: the Saga,2021,USA,"Horror, Thriller",Daniel Stamm,93,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNzA0NDIwNjI3OF5BMl5BanBnXkFtZTgwMDMzNzE0MTE@._V1_SX300.jpg,7
974661,Prey,2021,USA,"Comedy, Drama, Fantasy",Burr Steers,102,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjA2NTI1Mzg3N15BMl5BanBnXkFtZTcwMjYwNjAzMg@@._V1_SX300.jpg,7
2248944,Blood Brothers: Malcolm X & Muhammad Ali,2021,Argentina,Comedy,Diego Kaplan,103,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjUzNDU5MjE1OV5BMl5BanBnXkFtZTcwMDQ4MTc0OQ@@._V1_SX300.jpg,6
1602472,Paradise Hills,2021,"France, Germany, Belgium","Comedy, Drama, Romance",Julie Delpy,96,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjI5NTU2MDgyNl5BMl5BanBnXkFtZTcwNzk4NDI5Nw@@._V1_SX300.jpg,10
841044,The Women and the Murderer,2021,"France, Germany","Comedy, Drama, Romance",Julie Delpy,96,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjAyNTY3NTcyOF5BMl5BanBnXkFtZTcwMTcyMjM1MQ@@._V1_SX300.jpg,8
1272878,JJ+E,2021,USA,"Action, Comedy, Crime",Baltasar Kormákur,109,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_SX300.jpg,7
1799585,Show Dogs,2021,USA,"Comedy, Drama",Bernard Rose,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTUyNjkyNjY1Nl5BMl5BanBnXkFtZTgwMjEwMTgyMDE@._V1_SX300.jpg,10
2920540,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2021,UK,"Documentary, Drama, Music","Iain Forsyth, Jane Pollard",97,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQzOTI2NjkxM15BMl5BanBnXkFtZTgwNjg4MDgyMjE@._V1_SX300.jpg,6
62622,Untold: Breaking Point,2021,"USA, UK","Mystery, Sci-Fi",Stanley Kubrick,149,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNDYyMDgxNDQ5Nl5BMl5BanBnXkFtZTcwMjc1ODg3OA@@._V1_SX300.jpg,6
1711425,Shadow Parties,2021,USA,Comedy,"Jon Lucas, Scott Moore",93,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_SX300.jpg,9
315733,Angamaly Diaries,2021,USA,"Crime, Drama, Thriller",Alejandro González Iñárritu,124,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_SX300.jpg,6
1232829,A Champion Heart,2021,USA,"Action, Comedy, Crime","Phil Lord, Christopher Miller",109,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTc3NzQ3OTg3NF5BMl5BanBnXkFtZTcwMjk5OTcxNw@@._V1_SX300.jpg,6
2294449,Worth,2021,USA,"Action, Comedy, Crime","Phil Lord, Christopher Miller",112,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTcwNzAxMDU1M15BMl5BanBnXkFtZTgwNDE2NTU1MTE@._V1_SX300.jpg,8
2009402,Afterlife of the Party,2021,USA,"Drama, Fantasy",Jay Kanzler,79,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjMyMjYzNDUzMl5BMl5BanBnXkFtZTcwNDcwODMzOQ@@._V1_SX300.jpg,7
307901,Final Account,2021,USA,"Crime, Drama",Spike Lee,135,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTUxNDEyNjE4OF5BMl5BanBnXkFtZTYwNTMyNjU3._V1_SX300.jpg,10
2172934,Gurgaon,2021,"USA, France","Action, Drama, Thriller",McG,117,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg,8
1825784,Here and There,2021,USA,Comedy,Michelle Schumacher,81,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BOTgxNjIzNzcxM15BMl5BanBnXkFtZTcwNjAxMjE0OQ@@._V1_SX300.jpg,6
1187043,Shikara,2021,India,"Comedy, Drama",Rajkumar Hirani,170,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTMyOTg0ODQ1OF5BMl5BanBnXkFtZTcwNjc0NTMwNQ@@._V1_SX300.jpg,9
381849,Agatha Christie's Crooked House,2021,USA,"Adventure, Crime, Drama",James Mangold,122,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_SX300.jpg,8
1622547,Barbie Big City Big Dreams,2021,"Germany, Canada, USA","Action, Comedy, Crime",Ruben Fleischer,83,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTM5NjM0ODY1NF5BMl5BanBnXkFtZTcwMjk5NjI0Ng@@._V1_SX300.jpg,9
1253863,Janoskians: Untold and Untrue,2021,USA,"Action, Drama, Fantasy",Noam Murro,102,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg,6
1032846,Level 16,2021,"Romania, Belgium",Drama,Cristian Mungiu,113,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTM3ODk3ODk4NF5BMl5BanBnXkFtZTcwNjAwMzU1MQ@@._V1_SX300.jpg,6
3544082,Marshall,2021,UK,"Drama, Romance",Andrew Haigh,95,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTgxMTQ4NzMyN15BMl5BanBnXkFtZTgwODA0MTgyNzE@._V1_SX300.jpg,10
1335975,Same Kind of Different as Me,2021,USA,"Action, Adventure, Drama",Carl Rinsch,128,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg,7
983213,Untold: Crime & Penalties,2021,Japan,"Animation, Drama, Romance",Makoto Shinkai,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTI4MDIyNzQyNl5BMl5BanBnXkFtZTcwNDcyNTk2MQ@@._V1_SX300.jpg,8
2486678,Thimmarusu,2021,USA,"Comedy, Drama, Romance",Victor Levin,95,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ4Mzg3ODQ4M15BMl5BanBnXkFtZTgwMjA3NjE1NDE@._V1_SX300.jpg,10
1306980,Wind River,2021,USA,"Comedy, Drama",Jonathan Levine,100,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNjg3ODQyNTIyN15BMl5BanBnXkFtZTcwMjUzNzM5NQ@@._V1_SX300.jpg,10
354356,He's All That,2021,France,"Drama, Romance",François Ozon,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTIzMjc3OTQ1N15BMl5BanBnXkFtZTcwODE5MTAzMQ@@._V1_SX300.jpg,9
2002789,Kyaa Kool Hain Hum 3,2021,USA,Horror,Joe Raffa,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMzkyOTE4NTU3MV5BMl5BanBnXkFtZTcwNTg5MTQyOA@@._V1_SX300.jpg,9
1988781,SAS: Rise of the Black Swan,2021,USA,"Horror, Thriller",Kevin Carraway,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMzkyOTE4NTU3MV5BMl5BanBnXkFtZTcwNTg5MTQyOA@@._V1_SX300.jpg,9
298203,"Bob Ross: Happy Accidents, Betrayal & Greed",2021,"USA, Germany","Drama, Music",Curtis Hanson,110,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTU2MTgyOTk3MF5BMl5BanBnXkFtZTYwOTg2NTI5._V1_SX300.jpg,9
1764285,Really Love,2021,UK,Comedy,Mark Simon Hewis,86,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjAwNTE0MDU4NV5BMl5BanBnXkFtZTgwNDQ2NzcwMzE@._V1_SX300.jpg,10
4158834,The Old Ways,2021,"Turkey, Germany","Biography, Drama, Romance",Ömer Faruk Sorak,120,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjIxNTcxMzI0M15BMl5BanBnXkFtZTgwMDg1OTIzNDE@._V1_SX300.jpg,8
283832,The River Runner,2021,"France, Italy","Comedy, Crime, Musical",François Ozon,111,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BOTI1MjE1NzY3NF5BMl5BanBnXkFtZTcwMzA4OTUxMQ@@._V1_SX300.jpg,10
134273,The Water Man,2021,"Germany, USA","Crime, Drama, Mystery",Joel Schumacher,123,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTIyMjE0MzEzOF5BMl5BanBnXkFtZTYwMTQ4MDg4._V1_SX300.jpg,6
268978,Count Me In,2021,USA,"Biography, Drama",Ron Howard,135,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ4MDI2MzkwMl5BMl5BanBnXkFtZTYwMjk0NTA5._V1_SX300.jpg,9
1554091,Untold: Caitlyn Jenner,2021,USA,Drama,Chris Weitz,98,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTUyODMxODYwMV5BMl5BanBnXkFtZTcwMTg4MTU1NA@@._V1_SX300.jpg,9
456912,Boomika,2021,South Korea,"Action, Crime, Drama",Jee-woon Kim,120,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTUyNTczMzE1MV5BMl5BanBnXkFtZTcwNDY1NjYzMQ@@._V1_SX300.jpg,6
3149038,Boomika (Hindi),2021,UK,"Comedy, Drama",Morgan Matthews,111,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjA1NjM5Mjc3MF5BMl5BanBnXkFtZTgwNTkxODQzNjE@._V1_SX300.jpg,7
85334,Boomika (Malayalam),2021,"USA, Canada","Comedy, Family",Bob Clark,94,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTI1NzY1NjkyMV5BMl5BanBnXkFtZTcwMjYxNjE0MQ@@._V1_SX300.jpg,10
66921,Boomika (Telugu),2021,"UK, USA","Crime, Drama, Sci-Fi",Stanley Kubrick,136,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SX300.jpg,8
2371486,The Witcher: Nightmare of the Wolf,2021,South Korea,"Action, Drama, Thriller",Sang-yoon Lim,96,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTk4MDM5NTA0MV5BMl5BanBnXkFtZTgwNzU2NjI2MDE@._V1_SX300.jpg,9
1571222,Gunshot,2021,"UK, Germany, Canada, Switzerland","Biography, Drama, Thriller",David Cronenberg,99,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTU5Mjk3NjgxMl5BMl5BanBnXkFtZTcwMDM5MjA5Ng@@._V1_SX300.jpg,8
2083379,Man in Love,2021,Canada,"Action, Thriller",Damian Lee,106,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTYxOTQ0NTUzOV5BMl5BanBnXkFtZTcwMjc5MDA2OA@@._V1_SX300.jpg,8
2006040,Sweet Girl,2021,UK,"Comedy, Horror","Crispian Mills, Chris Hopewell",100,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTYzNjU3NTAwOF5BMl5BanBnXkFtZTgwNTI5MDY5MDE@._V1_SX300.jpg,10
1640711,The Loud House Movie,2021,"Australia, UK","Comedy, Romance",Stephan Elliott,97,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BODU0NzY2MzY4Ml5BMl5BanBnXkFtZTgwOTQzOTE3MjE@._V1_SX300.jpg,6
104257,A Faraway Land,2021,USA,"Drama, Thriller",Rob Reiner,138,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTkzNzE3Njg4Ml5BMl5BanBnXkFtZTYwMjA4NzM5._V1_SX300.jpg,10
2375574,Black Island,2021,UK,"Drama, Horror",Ben Wheatley,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjcyNzQyMjI0NF5BMl5BanBnXkFtZTgwNjU2MDc5MDE@._V1_SX300.jpg,6
58461,Memories of a Murderer: The Nilsen Tapes,2021,"Italy, Spain, West Germany","Action, Drama, Western",Sergio Leone,99,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTAzODAxMzg1MzZeQTJeQWpwZ15BbWU3MDgwMzE5ODk@._V1_SX300.jpg,7
2326554,Nneka The Pretty Serpent,2021,USA,Horror,Ana Lily Amirpour,101,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjMzNjMyMjU2M15BMl5BanBnXkFtZTgwMzA3NjQ0MzE@._V1_SX300.jpg,10
2044729,Out of my league,2021,USA,Comedy,Roman Coppola,86,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTM5MjQ4NTkwNl5BMl5BanBnXkFtZTcwNjkxOTc5OA@@._V1_SX300.jpg,8
1606378,Pahuna,2021,USA,"Action, Crime, Thriller",John Moore,98,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_SX300.jpg,10
473488,The Secret Diary of an Exchange Student,2021,USA,"Crime, Drama",Dito Montiel,100,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNjk4MzIyMzUxMV5BMl5BanBnXkFtZTcwNTk4NTU0MQ@@._V1_SX300.jpg,9
3697626,Untold: Deal With the Devil,2021,South Korea,"Action, Crime, Thriller",Seong-hoon Kim,111,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjI3MDc0NDE4N15BMl5BanBnXkFtZTgwNDk5MjA4MTE@._V1_SX300.jpg,8
2243537,Unroyal,2021,USA,"Comedy, Horror",Michael Tiddes,86,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTM1ODgyOTI0NF5BMl5BanBnXkFtZTcwODgyMDY3OA@@._V1_SX300.jpg,9
2828996,Beckett,2021,USA,"Comedy, Horror",Michael Tiddes,86,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_SX300.jpg,10
2216240,Lokillo: Nothing's the Same,2021,Denmark,"Drama, Thriller",Tobias Lindholm,103,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ0NDI4Nzg1N15BMl5BanBnXkFtZTcwNjE2NjcyOQ@@._V1_SX300.jpg,9
1226240,Monster Hunter: Legends of the Guild,2021,USA,"Drama, Music",Yaron Zilberman,105,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTM3MDc3MzIzNV5BMl5BanBnXkFtZTcwNjkwNTU0OA@@._V1_SX300.jpg,6
79477,Brother Jekwu,2021,"France, USA","Adventure, Comedy, Romance",George Roy Hill,110,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjE2MzYxMjMyN15BMl5BanBnXkFtZTcwMjI0NjYxMQ@@._V1_SX300.jpg,8
458413,La diosa del asfalto,2021,"UK, Germany","Comedy, Drama",Pascal Chaumeil,96,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTc0MTg0MDI2Ml5BMl5BanBnXkFtZTgwNzM4MDYwMTE@._V1_SX300.jpg,9
391304,Misha and the Wolves,2021,USA,"Comedy, Drama, Romance",Nigel Cole,107,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQyMjU1MTYxNl5BMl5BanBnXkFtZTcwMjI2MjgyMQ@@._V1_SX300.jpg,10
66049,The Kissing Booth 3,2021,USA,"Adventure, Drama, Western",Elliot Silverstein,114,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ5ODYxMzk2Nl5BMl5BanBnXkFtZTcwMjIwMzkxMQ@@._V1_SX300.jpg,6
60665,Untold: Malice at the Palace,2021,UK,"Biography, Drama, History",Fred Zinnemann,120,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ3MTM3NTI0OF5BMl5BanBnXkFtZTcwNTI1MjQ4OQ@@._V1_SX300.jpg,9
2557490,Slay,2021,USA,"Comedy, Western",Seth MacFarlane,116,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQ0NDcyNjg0MV5BMl5BanBnXkFtZTgwMzk4NTA4MTE@._V1_SX300.jpg,8
961097,Takizawa Kabuki ZERO 2020 The Movie,2021,France,"Animation, Adventure, Comedy",Bibo Bergeron,90,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTgxNTg3MTE1NF5BMl5BanBnXkFtZTcwODI4NzgzNw@@._V1_SX300.jpg,9
2937898,The Paper Tigers,2021,"USA, United Arab Emirates","Action, Crime, Drama",J.C. Chandor,125,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjE4OTY4ODg3Ml5BMl5BanBnXkFtZTgwMTI1MTg1MzE@._V1_SX300.jpg,6
1972571,Quam's Money,2021,"UK, USA, Germany","Crime, Drama, Thriller",Anton Corbijn,122,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BODY2MTA0MjYzMl5BMl5BanBnXkFtZTgwOTE3NzE4MTE@._V1_SX300.jpg,7
51994,The Swarm,2021,UK,"Action, Drama, History",Roy Ward Baker,123,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTYwMzE4OTcyOF5BMl5BanBnXkFtZTcwMDc2NTgxNw@@._V1_SX300.jpg,9
87800,Vivo,2021,USA,Horror,Wes Craven,91,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTk0NDI3NTEwMV5BMl5BanBnXkFtZTgwNjgwNDgwNzE@._V1_SX300.jpg,8
89686,Lady Boss: The Jackie Collins Story,2021,USA,Horror,Jack Sholder,87,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjA4OTA4NTA4MV5BMl5BanBnXkFtZTYwNTI2MjU5._V1_SX300.jpg,9
971209,'76,2021,USA,"Adventure, Mystery, Thriller",David Twohy,98,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMjA3NzcxNzAwOV5BMl5BanBnXkFtZTcwNTgyNDU2Mg@@._V1_SX300.jpg,9
120787,Aftermath,2021,USA,"Crime, Drama, Thriller",Andrew Davis,107,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTcwODQxNTEyN15BMl5BanBnXkFtZTYwNTE3NzI3._V1_SX300.jpg,6
1883180,Pray Away,2021,"Sweden, Germany, Norway, France","Comedy, Drama",Roy Andersson,101,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTY0MzQ5MTQzMl5BMl5BanBnXkFtZTgwMTUzNTA4NTE@._V1_SX300.jpg,8
91867,Shiny_Flakes: The Teenage Drug Lord,2021,UK,"Drama, Romance",James Ivory,117,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTQyODE1NzMxMl5BMl5BanBnXkFtZTgwMjU2MTUxMDE@._V1_SX300.jpg,8
1276419,Boyka: Undisputed,2021,"Denmark, Sweden, Czech Republic","Biography, Drama, History",Nikolaj Arcel,137,https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BMTg3MDE4MTQ4NF5BMl5BanBnXkFtZTcwNDgwNDYyOA@@._V1_SX300.jpg,6
1837562,Five Feet Apart,2021,UK,"Drama, Romance",Julian Jarrold,97,"https://www.dukelearntoprogram.com//capstone/data/ia.media-imdb.com/images/M/MV5BNDg4MjE5OTUyM15BMl5BanBnXkFtZTgwMjM4NzkyNzE@._V1._CR28,31,698,1031_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg",10
